rating,review,userName,title,date,company
1,"Drivers make you pay for fuel to the destination of pick up and make you cancel numerous times.
The quality of service offered has really gone down and the company should consider changing its policies.
Consider it a useless app with cases of threats from drivers.",Say no to taxify,Rude drivers,2018-10-06 04:23:03-07:00,bolt
1,"How? Seriously how?
Same complaint different clients and you don’t do anything about it. And for those of us who complain you’ve even disabled the Support part in our apps. Terrible service. Terrible con application. 
Any new user please don’t even try this app within Nairobi. Take a normal taxi. They charge cheaper.",Ogenya,Terrible service and application. Outrageously Charges.,2018-10-03 02:39:31-07:00,bolt
1,"Do NOT attempt to use Taxify in Nairobi. You will be overchaaaaaaarged. Drivers figured out how to manipulate the app to con customers, and also figured out that Taxify are slow/uninterested in addressing these problems, so for months now, they’ve been having a field day with unsuspecting customers.",Marttts,Terrible,2018-09-28 22:36:39-07:00,bolt
5,"Convenient, keep up the perfect work",B.K Lugo,Mombasa,2018-09-28 10:43:10-07:00,bolt
5,Great PR from this ride,nanjnnm,Satisfied,2018-09-25 21:57:47-07:00,bolt
1,If you know you know.,Taxify hater,Whack service,2018-09-24 15:07:32-07:00,bolt
5,"I like Taxfy.. it’s the most comfortable and professional service in the business.

Thanks 
Regards 
Francis Ndonga",piny pek,Director,2018-09-22 00:33:35-07:00,bolt
5,"Haven’t had a good ride with you guys for long time till today , you got a gold in your hand",sssafff,Best driver,2018-09-20 04:13:11-07:00,bolt
5,Cool and Friendly ♥️,zoobie 💕,Niceeeeee,2018-09-18 08:26:17-07:00,bolt
1,"A taxify driver named Geoffrey is a liar. There was a problem with the receipt generation from a trip and he asked for a specific amount of payment which I paid and asked me to raise any query using the application. I was then informed that the driver stated that I had underpaid which is false. That is disappointing! If a driver can lie about fares/amount paid, what else is he capable of doing?!",michelleisnotmyname,Taxify Driver,2018-09-05 06:13:52-07:00,bolt
5,"I enjoy using Taxify because its charges are less compared to others, it offers the best services and they are readily available",georgejaoko,Best services,2018-09-03 11:29:51-07:00,bolt
4,"Worst Service, i dont recommend. kept on hearing that the drivers are irresponsible and rude till I experienced it, the guy passed my house 50 metres as i was instructing him on my  location constantly 100 metres ahead i guess just to get milage. Started arguing in the end and didn’t even give me change.",malcom 69,Extremely terrible service,2018-08-24 09:16:10-07:00,bolt
4,I need to move from card to cash on taxify,okovad,Mode of payment,2018-08-23 23:52:50-07:00,bolt
5,The best,D_e_n_n_o,They are great,2018-08-22 10:56:46-07:00,bolt
4,I love xfy since it was introduced but nowadays they change their estimation price but thumps up,mudi yogo,Reviews,2018-08-17 00:00:21-07:00,bolt
5,Excellent,LaBoody,Super service,2018-08-12 16:38:37-07:00,bolt
5,You are the the best when it comes to taxi ride.You keep time and maintain excellency,Astradamousexweed,Classic and reliable ride,2018-08-09 16:58:27-07:00,bolt
5,Great patient Driver!,clinceoz,Nice Driver,2018-08-04 03:14:42-07:00,bolt
1,"I have trusted taxify for the longest time and even recruited several friends claiming “pocket friendly” , fast and efficient services. But today I’ve been dissapointed. I’ve been charged 3times my fare twice and what’s worse they blamed it on a surge that they didn’t even inform me about. I’m done with taxify. Deleting the APP now. Very unprofessional. Nkt!",kdkebgegsvs,Frustrated customer,2018-07-29 13:55:52-07:00,bolt
5,My first Taxify ride was amazing!! My cab was downstairs in less than 2 minutes ❤️❤️❤️,blendie,Time Keeping,2018-07-18 07:53:58-07:00,bolt
5,"My first review on apps after a long time of ignoring them but I honestly need congratulate taxify. Been in Tanzania for two days and was amused to click on the app while idling on like just to see an available car on Lindi street close to where I was and quickly the guy showed up.so nice and respectful he drove me around giving me little knowledge of tz and we moved quite a long distance and much hours only for me to be charged 5000tsh so cheap,worth tipping the driver too.thanks taxify",Danny designers,Mr,2018-07-11 14:18:04-07:00,bolt
5,Very fast & efficient,teddyjymes,Best of all,2018-07-07 23:50:45-07:00,bolt
3,"Today I rode fro JKIA to Langata. I was charged 1070/- but when I later got the receipt in my phone, I realized I was to pay 570/- since I had a 500/- bonus. I called the driver but he said he did not get the message.",Mwakina,Driver unresponsive,2018-07-07 13:28:45-07:00,bolt
5,I am happy with the service.,ManyasiOliver,So Far So Good,2018-07-03 22:27:27-07:00,bolt
1,Wish there was a 0 star...I’ve had 1001 safety concerns with their drivers,MuthoniSonnie,Major insecurity issues...like my ex,2018-06-28 02:22:39-07:00,bolt
5,Reliable hope it’s consistent,Muheria,Service,2018-06-27 21:42:32-07:00,bolt
4,It is difficult to change once you’ve already rated someone and you find that you rated them wrongly.,Vee Eye,Ride reviews,2018-06-25 07:31:09-07:00,bolt
1,Absolutely Unprofessional,s-y-s-y-s-y,Poor Conduct Of Taxify,2018-06-22 13:00:14-07:00,bolt
5,I downloaded my app and in two days it’s asking for an update???,Baby Bird🐦,Update,2018-06-08 10:05:09-07:00,bolt
5,The cars are easily available,Madam Ciks,Efficient Service,2018-05-27 04:13:22-07:00,bolt
4,App is slow,BrainWavz,Rides are reliable but the app is slow,2018-05-16 04:47:54-07:00,bolt
5,Great service,Spaxie11,Awesome,2018-05-07 08:48:46-07:00,bolt
5,Excellent and  Affirmative   driver,bwabz,Bwabz,2018-05-03 02:28:16-07:00,bolt
5,Awesome,Macmboya,Maxwell,2018-05-01 11:09:17-07:00,bolt
5,Great app....always prefer this to Uber,taxify user,5/5,2018-04-04 12:53:12-07:00,bolt
2,Adding a credit card payment option is an absolute nightmare! Please fix!,SavageGuy001,Credit Card,2018-03-29 14:12:09-07:00,bolt
5,Taxify is a really good app with great prices and awesome drivers!,Robby Rai,Great app!,2018-03-13 09:48:09-07:00,bolt
5,"I leave in Kikuyu and I have to admit that taxify always comes through for me, every single time I am in need of transportation.",IsaiahMuthui,Best Cab service in NBO,2018-02-09 23:59:52-07:00,bolt
5,Simply the best taxi hailing app that's out there. Love it,Mwiwa,Amazing,2018-02-02 19:55:50-07:00,bolt
5,The cheapest i have seen in the taxis industry thanks,Dimbil,KFC,2018-01-28 11:42:25-07:00,bolt
5,"Taxify is reliable, safe and user friendly",Moiyah,Amazing,2017-12-25 20:15:01-07:00,bolt
5,Good,E-skratch,Good,2017-12-11 06:40:22-07:00,bolt
5,Very nice and clean,ivy ramona,Review,2017-12-09 02:34:55-07:00,bolt
5,Excellent driver,Bond Tommy,Businessman,2017-11-29 04:25:58-07:00,bolt
5,Love the fares and response!!,rashidkay,Amazing app,2017-11-28 09:56:16-07:00,bolt
5,"Ever since I joined Taxify ,I have never been disappointed at the service delivery.humble and dedicated drivers ready to deliver at whatever time ,anytime in the call of duty",Bwariy,Satisfied client,2017-11-18 08:20:14-07:00,bolt
4,Amazing app and even better service 👌🏾,blactrambo,Happy customer,2017-11-11 08:18:24-07:00,bolt
1,Customer care is zero! Don't bother using it,kenyangirl,Pathetic service!!,2017-10-09 05:28:28-07:00,bolt
5,"You guys just had to go all out n invest in charming,good drivers...Kudos 👏🏽👏🏽👏🏽👏🏽",FemDija,Amazing drivers,2017-09-20 11:53:57-07:00,bolt
5,You guys are amazing keep it up❤️ your prices are fair your drivers are good and on time.,malkia mamie,Taxify is awesome 👊🏽,2017-09-15 05:49:56-07:00,bolt
5,Keep up with the great work,Kateybenson,I love it❤️❤️❤️,2017-08-23 10:11:24-07:00,bolt
5,Affordable fares.... EXCELLENT DRIVERS,Chris Kanyoi,GOOD JOB,2017-08-22 23:08:06-07:00,bolt
1,Today I have deleted my account with taxify. I requested a cab with them. The cab accepted my trip request and then 2 minutes later I received a notification stating that I was charged for a trip I did not take. Taxify must have a tone of complaints because it took me 10mns to get their Kenya number. At which point their staff member decided to laugh at me and tell me relax. I am yet to receive my refund from this firm. Please note people DO NOT use taxify. It's a firm with little to no morals. Stick with uber or other providers.,iamkaceri,Taxify steal your money and have rude staff,2017-07-27 03:09:49-07:00,bolt
5,Extremely good 😊,+254Koome,🙂,2017-07-23 11:53:34-07:00,bolt
5,I'm a frequent user of Taxify and I've only encountered one bad driver,wa mwangi,Good service,2017-07-15 02:31:40-07:00,bolt
5,Very friendly drivers. Makes you feel like you're in your own car. The prizes are just wonderful. I love Taxify,Bramwel Bett,Taxify Ride,2017-07-12 08:22:01-07:00,bolt
1,Usually charges you double what you get as an estimate. Watch out. Just use Über.,Damgith,Dishonest pricing,2017-07-07 09:11:02-07:00,bolt
5,Great useful App,JB JONNZ,Jb JonnZ,2017-06-08 21:37:43-07:00,bolt
1,Well to be honest this app This not as good as I thought it gave me an estimate of KSH of 461-611 then at the end of my trip it had doubled to KSH 1410. What is this honestly you're over charging for no valid reason 🙄 be honest with your customers. I'm so angry for such a thing that has happened it has never happened when I was using other services 😓😓. Plus the driver didn't even talk the whole way through. It was such a boring ride home🙄,lennzzyy,Don't like the trip at all,2017-06-05 07:24:02-07:00,bolt
5,"My Driver Aaron is amazing ... it's never boring with him! He's such a 5 star. 

Silva Tutu",Silva Tutu,Taxify KCH 209A,2017-05-31 14:00:17-07:00,bolt
1,I have a problem with trip ID 16695534,Justus Ogalo,Trip,2017-05-17 12:13:44-07:00,bolt
5,I use it everyday and i wanna use forever. Whats the discount? 👌,Wambugu Mwangi,Superb great services,2017-05-16 13:04:54-07:00,bolt
5,Convenient and affordable,Ashleykitisya,I love,2017-03-23 22:04:48-07:00,bolt
